offense;lon;lat
robbery;-95.38219;29.87557
robbery;-95.46594;29.87795
robbery;-95.38273;29.80572
robbery;-95.54478;29.85727
robbery;-95.27016;29.76441
robbery;-95.54774;29.71217
robbery;-95.5392;29.74458
robbery;-95.24398;29.77362
robbery;-95.64206;29.73569
robbery;-95.36052;29.66322
robbery;-95.39813;29.75679
robbery;-95.7436;29.78338
robbery;-95.41094;29.91328
robbery;-95.54337;29.95598
robbery;-95.3377;29.82893
robbery;-95.49528;29.84738
robbery;-95.52746;29.69231
robbery;-95.40931;29.93795
robbery;-95.55224;29.69836
robbery;-95.37906;29.83702
robbery;-95.56438;29.68652
robbery;-95.6114;29.73615
robbery;-95.48499;29.80953
robbery;-95.53164;29.72554
robbery;-95.4071;29.92513
robbery;-95.34139;29.84822
robbery;-95.55154;29.68096
robbery;-95.41824;29.89123
robbery;-95.33925;29.64784
robbery;-95.35397;29.78712
robbery;-95.52332;29.72376
robbery;-95.39854;29.80395
robbery;-95.59645;29.77813
robbery;-95.55506;29.67505
robbery;-95.2495;29.64893
robbery;-95.37446;29.70042
robbery;-95.36843;29.68749
robbery;-95.42188;29.68552
robbery;-95.37631;29.8593
robbery;-95.51572;29.71024
robbery;-95.39259;29.73227
robbery;-95.50127;29.7296
robbery;-95.4959;29.72881
robbery;-95.29158;29.94986
robbery;-95.48899;29.67547
robbery;-95.42221;29.95194
robbery;-95.40959;29.77686
robbery;-95.50114;29.72235
robbery;-95.54472;29.71563
robbery;-95.37066;29.8457
robbery;-95.35323;29.74326
robbery;-95.35206;29.87095
robbery;-95.3121;29.82845
robbery;-95.3377;29.82893
robbery;-95.49113;29.68848
robbery;-95.55216;29.96208
robbery;-95.32682;29.69445
robbery;-95.4889;29.64187
robbery;-95.49475;29.8148
robbery;-95.59961;29.67755
robbery;-95.24379;29.63542
robbery;-95.33512;29.84865
robbery;-95.5569;29.68944
robbery;-95.36915;29.72121
robbery;-95.36843;29.68749
robbery;-95.38078;29.75643
robbery;-95.5441;29.71375
robbery;-95.37895;29.74643
robbery;-95.29908;29.67137
robbery;-95.54267;29.82278
robbery;-95.4493;29.88341
robbery;-95.42314;29.95716
robbery;-95.51692;29.71304
robbery;-95.38868;29.74817
robbery;-95.31358;29.93452
robbery;-95.38455;29.82706
robbery;-95.34258;29.82609
robbery;-95.32612;29.79688
robbery;-95.54657;29.71264
robbery;-95.41195;29.92554
robbery;-95.42509;29.86473
robbery;-95.36381;29.67288
robbery;-95.20787;29.77109
robbery;-95.59055;29.70797
robbery;-95.58315;29.67507
robbery;-95.49579;29.70637
robbery;-95.34988;29.85812
robbery;-95.50675;29.67873
robbery;-95.40783;29.73432
robbery;-95.25408;29.83743
robbery;-95.4291;29.80537
robbery;-95.2466;29.69105
robbery;-95.33719;29.79261
