offense;lon;lat
burglary;-95.5699526 ;29.8346971 
burglary;-95.5705067 ;29.6739866 
burglary;-95.3298800 ;29.6778470 
burglary;-95.1998070 ;29.6242980 
burglary;-95.5971037 ;29.7885290 
burglary;-95.4584094 ;29.8817718 
burglary;-95.6131036 ;29.7080672 
burglary;-95.4837507 ;29.7165047 
burglary;-95.5355254 ;29.6107421 
burglary;-95.4827333 ;29.7557957 
burglary;-95.2257125 ;29.6150075 
burglary;-95.3157703 ;29.7954701 
burglary;-95.2647948 ;29.6695983 
burglary;-95.4767949 ;29.8491308 
burglary;-95.3172592 ;29.6454821 
burglary;-95.5878495 ;29.7303965 
burglary;-95.3585238 ;29.8367828 
burglary;-95.5580124 ;29.7192732 
burglary;-95.4976484 ;29.7466961 
burglary;-95.4084785 ;29.9017969 
burglary;-95.4690150 ;29.8580500 
burglary;-95.4407630 ;29.6292926 
burglary;-95.4456497 ;29.6457713 
burglary;-95.5139919 ;29.7097698 
burglary;-95.4161762 ;29.7706101 
burglary;-95.3122594 ;29.7764918 
burglary;-95.3920510 ;29.7943172 
burglary;-95.3834424 ;29.7094194 
burglary;-95.3549729 ;29.6340933 
burglary;-95.3694229 ;29.8590028 
burglary;-95.4066543 ;29.7277942 
burglary;-95.3425923 ;29.9513161 
burglary;-95.4160110 ;29.8077708 
burglary;-95.2483260 ;30.0371530 
burglary;-95.2587590 ;29.7415770 
burglary;-95.4642644 ;29.7433802 
burglary;-95.6417230 ;29.7559413 
burglary;-95.3139607 ;29.7715923 
burglary;-95.4776061 ;29.7229851 
burglary;-95.5959455 ;29.6898114 
burglary;-95.4102730 ;29.6933624 
burglary;-95.5217392 ;29.6803002 
burglary;-95.6180382 ;29.7375279 
burglary;-95.5826599 ;29.6831686 
burglary;-95.2444010 ;29.6890304 
burglary;-95.4797887 ;29.7988762 
burglary;-95.4264601 ;29.7429218 
burglary;-95.4817376 ;29.7260330 
burglary;-95.4666810 ;29.8840610 
burglary;-95.3830615 ;29.7628844 
burglary;-95.5714299 ;29.6743639 
burglary;-95.5056714 ;29.6759587 
burglary;-95.4918887 ;29.7164179 
burglary;-95.1642262 ;29.9574229 
burglary;-95.5465244 ;29.7791116 
burglary;-95.3428610 ;29.7113250 
burglary;-95.5493444 ;29.6906293 
burglary;-95.2444400 ;29.6240520 
burglary;-95.3734910 ;29.7339383 
burglary;-95.2186620 ;30.0586650 
burglary;-95.6417230 ;29.7559413 
burglary;-95.3577442 ;29.8109620 
burglary;-95.3543199 ;29.8015463 
burglary;-95.4916365 ;29.7389024 
burglary;-95.2825008 ;29.6967424 
burglary;-95.3798939 ;29.7093680 
burglary;-95.3812823 ;29.8700590 
burglary;-95.3167593 ;29.6902132 
burglary;-95.2329916 ;29.6189903 
burglary;-95.3781084 ;29.8049405 
burglary;-95.5051464 ;29.8555267 
burglary;-95.2324721 ;30.0476386 
burglary;-95.4781450 ;29.8382710 
burglary;-95.3548579 ;29.7833155 
burglary;-95.4411642 ;29.6870919 
burglary;-95.3038456 ;29.9484327 
burglary;-95.3221752 ;29.7169150 
burglary;-95.6015776 ;29.7826440 
burglary;-95.3437587 ;29.6195022 
burglary;-95.5983033 ;29.6833850 
burglary;-95.6165610 ;29.7176140 
burglary;-95.4459964 ;29.7296540 
burglary;-95.5762180 ;29.7379127 
burglary;-95.3206890 ;29.6739311 
burglary;-95.4390702 ;29.6721905 
burglary;-95.2723983 ;29.6604246 
burglary;-95.4957880 ;29.7063660 
burglary;-95.3214444 ;29.8389274 
burglary;-95.2939600 ;29.8346310 
burglary;-95.2743675 ;29.6797484 
burglary;-95.4952404 ;29.7370954 
burglary;-95.4943980 ;29.6478170 
burglary;-95.5556938 ;29.6803132 
burglary;-95.3665694 ;29.8697752 
burglary;-95.3381120 ;29.7977840 
burglary;-95.3993698 ;29.9505077 
burglary;-95.3233064 ;29.7497347 
burglary;-95.5167624 ;29.7415048 
burglary;-95.4298280 ;29.9602335 
burglary;-95.5083886 ;29.6435467 
burglary;-95.4118713 ;29.7080152 
burglary;-95.3122594 ;29.7764918 
burglary;-95.5221090 ;29.7221220 
burglary;-95.3072168 ;29.6831739 
burglary;-95.5398618 ;29.7519291 
burglary;-95.4471939 ;29.7342843 
burglary;-95.4883800 ;29.8389150 
burglary;-95.2538056 ;30.0583428 
burglary;-95.2132190 ;29.6174080 
burglary;-95.4754208 ;29.8081471 
burglary;-95.4794820 ;29.7435040 
burglary;-95.6200317 ;29.7505267 
burglary;-95.3615429 ;29.6877441 
burglary;-95.4252624 ;29.7671211 
burglary;-95.6024386 ;29.6977637 
burglary;-95.2428913 ;29.6445130 
burglary;-95.4749905 ;29.6640621 
burglary;-95.5424789 ;29.7942887 
burglary;-95.3881306 ;29.6957793 
burglary;-95.5642030 ;29.7472650 
burglary;-95.2214814 ;29.5952324 
burglary;-95.4040445 ;29.7646525 
burglary;-95.5480400 ;29.6919230 
burglary;-95.2920309 ;29.7876011 
burglary;-95.2257125 ;29.6150075 
burglary;-95.3299521 ;29.6609428 
burglary;-95.5238401 ;29.7314155 
burglary;-95.5836918 ;29.6808872 
burglary;-95.2235410 ;29.5911521 
burglary;-95.5344802 ;29.7145618 
burglary;-95.3424702 ;29.8203404 
burglary;-95.4765754 ;29.7207261 
burglary;-95.2853861 ;29.8021361 
burglary;-95.2270328 ;29.6113152 
burglary;-95.2239076 ;29.7758448 
burglary;-95.3277982 ;29.8522386 
burglary;-95.5274611 ;29.6923063 
burglary;-95.4876510 ;29.8331533 
burglary;-95.5024839 ;29.6958042 
burglary;-95.2303591 ;29.6159168 
burglary;-95.1535396 ;29.5424887 
burglary;-95.6064635 ;29.6730206 
burglary;-95.5391438 ;29.7188824 
burglary;-95.4765754 ;29.7207261 
burglary;-95.5521627 ;29.6949487 
burglary;-95.4198779 ;29.7791059 
burglary;-95.3340261 ;29.8710063 
burglary;-95.6174209 ;29.7794110 
burglary;-95.5171166 ;29.7375304 
burglary;-95.1381263 ;29.5474089 
burglary;-95.4779546 ;29.8279235 
burglary;-95.2390989 ;29.6110976 
burglary;-95.2998987 ;29.9435172 
burglary;-95.4278577 ;29.6354624 
burglary;-95.3993615 ;29.9506288 
burglary;-95.5138597 ;29.7984715 
burglary;-95.2384710 ;29.6432300 
burglary;-95.4300177 ;29.7362958 
burglary;-95.4145046 ;29.6944087 
burglary;-95.2390989 ;29.6110976 
burglary;-95.2541734 ;30.0352591 
